tournament_id,tournament_name,tournament_date,tournament_format,tournament_source,tournament_players,tournament_rounds,tournament_url,player_name,archetype,wins,losses,draws,final_position,matches_played,winrate
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_1,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_2,Control,4,0,0,,4,1.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_3,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_4,Control,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_5,Control,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_6,Control,4,0,0,,4,1.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_7,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_8,Control,4,1,0,,5,0.8
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_9,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_10,Control,2,1,0,,3,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_11,Control,4,2,0,,6,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_12,Control,0,4,0,,4,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_13,Control,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_14,Control,5,1,0,,6,0.8333333333333334
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_15,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_16,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_17,Control,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_18,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_19,Control,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_20,Control,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_21,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_22,Control,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_23,Control,4,2,0,,6,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_24,Control,1,2,0,,3,0.3333333333333333
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_25,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_26,Control,2,1,0,,3,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_27,Control,4,1,0,,5,0.8
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_28,Control,0,5,0,,5,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_29,Control,4,2,0,,6,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_30,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_31,Control,1,2,0,,3,0.3333333333333333
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_32,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_33,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_34,Control,0,5,0,,5,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_35,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_36,Control,0,4,0,,4,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_37,Control,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_38,Control,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_39,Control,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_2_40,Control,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_0,Mono Red Aggro,4,2,0,,6,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_1,Mono Red Aggro,1,2,0,,3,0.3333333333333333
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_2,Mono Red Aggro,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_3,Mono Red Aggro,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_4,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_5,Mono Red Aggro,4,0,0,,4,1.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_6,Mono Red Aggro,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_7,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_8,Mono Red Aggro,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_3_9,Mono Red Aggro,0,3,0,,3,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_0,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_1,Izzet Phoenix,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_2,Izzet Phoenix,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_3,Izzet Phoenix,0,5,0,,5,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_4,Izzet Phoenix,0,5,0,,5,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_5,Izzet Phoenix,0,4,0,,4,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_6,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_7,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_8,Izzet Phoenix,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_9,Izzet Phoenix,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_10,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_11,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_12,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_13,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_14,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_15,Izzet Phoenix,0,4,0,,4,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_16,Izzet Phoenix,1,2,0,,3,0.3333333333333333
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_17,Izzet Phoenix,5,0,0,,5,1.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_18,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_19,Izzet Phoenix,4,1,0,,5,0.8
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_20,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_21,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_22,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_23,Izzet Phoenix,0,3,0,,3,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_24,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_25,Izzet Phoenix,4,1,0,,5,0.8
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_26,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_27,Izzet Phoenix,1,2,0,,3,0.3333333333333333
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_4_28,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_0,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_1,Lotus Field,2,1,0,,3,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_2,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_3,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_4,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_5,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_6,Lotus Field,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_7,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_8,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_9,Lotus Field,0,3,0,,3,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_10,Lotus Field,0,3,0,,3,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_11,Lotus Field,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_12,Lotus Field,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_13,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_14,Lotus Field,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_15,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_16,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_17,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_18,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_19,Lotus Field,0,3,0,,3,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_20,Lotus Field,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_21,Lotus Field,5,1,0,,6,0.8333333333333334
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_5_22,Lotus Field,0,3,0,,3,0.0
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_0,Creativity,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_1,Creativity,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_2,Creativity,3,1,0,,4,0.75
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_3,Creativity,2,3,0,,5,0.4
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_4,Creativity,4,2,0,,6,0.6666666666666666
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_5,Creativity,3,2,0,,5,0.6
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_6,Creativity,1,3,0,,4,0.25
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_7,Creativity,2,2,0,,4,0.5
generated_Pioneer_18,Pioneer Tournament 19,2025-07-03 00:37:46.215391,Pioneer,generated,128,5,,Player_generated_Pioneer_18_6_8,Creativity,3,1,0,,4,0.75
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_0,Control,5,1,0,,6,0.8333333333333334
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_1,Control,1,6,0,,7,0.14285714285714285
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_2,Control,7,2,0,,9,0.7777777777777778
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_3,Control,3,5,0,,8,0.375
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_4,Control,6,3,0,,9,0.6666666666666666
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_5,Control,6,1,0,,7,0.8571428571428571
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_6,Control,3,1,0,,4,0.75
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_0_7,Control,6,0,0,,6,1.0
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_1_0,Creativity,1,7,0,,8,0.125
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_1_1,Creativity,9,0,0,,9,1.0
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_2_0,Midrange,1,4,0,,5,0.2
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_3_0,Greasefang,4,2,0,,6,0.6666666666666666
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_3_1,Greasefang,1,3,0,,4,0.25
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_3_2,Greasefang,2,5,0,,7,0.2857142857142857
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_3_3,Greasefang,3,2,0,,5,0.6
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_3_4,Greasefang,3,2,0,,5,0.6
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_4_0,Spirits,3,1,0,,4,0.75
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_4_1,Spirits,4,4,0,,8,0.5
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_5_0,Izzet Phoenix,0,3,0,,3,0.0
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_5_1,Izzet Phoenix,5,2,0,,7,0.7142857142857143
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_5_2,Izzet Phoenix,2,4,0,,6,0.3333333333333333
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_5_3,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_6_0,Lotus Field,0,6,0,,6,0.0
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_6_1,Lotus Field,3,5,0,,8,0.375
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_6_2,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_6_3,Lotus Field,4,2,0,,6,0.6666666666666666
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_6_4,Lotus Field,0,5,0,,5,0.0
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_7_0,Mono Red Aggro,1,5,0,,6,0.16666666666666666
generated_Pioneer_19,Pioneer Tournament 20,2025-05-29 00:37:46.215406,Pioneer,generated,32,8,,Player_generated_Pioneer_19_7_1,Mono Red Aggro,3,2,0,,5,0.6
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_0,Midrange,4,1,0,,5,0.8
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_1,Midrange,2,2,0,,4,0.5
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_2,Midrange,2,3,0,,5,0.4
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_3,Midrange,3,1,0,,4,0.75
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_4,Midrange,1,2,0,,3,0.3333333333333333
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_5,Midrange,1,3,0,,4,0.25
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_6,Midrange,4,0,0,,4,1.0
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_7,Midrange,1,3,0,,4,0.25
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_8,Midrange,2,2,0,,4,0.5
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_9,Midrange,2,3,0,,5,0.4
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_10,Midrange,5,1,0,,6,0.8333333333333334
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_11,Midrange,0,4,0,,4,0.0
generated_Standard_0,Standard Tournament 1,2025-06-02 00:37:46.215417,Standard,generated,64,5,,Player_generated_Standard_0_0_12,Midrange,2,2,0,,4,0.5
